,Erster Datenpunkt,Letzter Datenpunkt,SIR_beta,SIR_gamma,SIR_I0,SIR_N,SIR_final,SIR_R^2,Gompertz_a,Gompertz_b,Gompertz_c,Gompertz_R^2
55,2020-03-08,2020-05-17,0.29434434994544545,0.04405957035034175,29.111025498082327,9374.581195358645,9395.807727973088,0.9990848069457611,8751.666837546949,11.52678066381394,0.07096568931494855,0.9994967969683255
56,2020-03-08,2020-05-18,0.2920078052048604,0.04172747277603705,31.49110167947731,9561.143270140306,9586.881815521552,0.9991198749869292,8728.868214832763,11.595568749598453,0.07125502017717578,0.9995058125221276
57,2020-03-08,2020-05-19,0.29253282184503077,0.04268296819697346,30.673464079626797,9519.437432832488,9543.442206874073,0.9991102776200816,8712.76826046012,11.675637247866295,0.07151118902260288,0.9995192895422568
58,2020-03-08,2020-05-20,0.28936039193973234,0.04315206764960639,32.622447834077335,9421.172362191632,9446.034181793231,0.9991392487085689,8720.789939298607,11.668409858123258,0.07148301553186658,0.9995332924751698
59,2020-03-08,2020-05-21,0.2878094480748868,0.04175116215234808,34.13926705130991,9530.345929370083,9558.041807256062,0.999138924629282,8731.63063914315,11.574775667019926,0.07120407647140567,0.9995463154826995
60,2020-03-08,2020-05-22,0.2852014671457474,0.04780360774460242,31.409345626528317,9172.953922416626,9187.417985538294,0.999210592408172,8731.01358724176,11.61093197915807,0.07128700854468986,0.9995587186491692
61,2020-03-08,2020-05-23,0.2897599369865519,0.044468415172520134,31.875537030763656,9357.782980639331,9380.209992738584,0.9991923293266718,8723.51939572617,11.673192034088219,0.07145307316827758,0.9995702695774156
62,2020-03-08,2020-05-24,0.29005715533641874,0.0474524603081394,30.429334125525642,9172.341776943216,9188.413282757518,0.9992090746045756,8720.729375625186,11.657316196146159,0.07144308496629322,0.9995811522034459
63,2020-03-08,2020-05-25,0.2883374861698322,0.04686900881752836,31.898659908809588,9196.82427559012,9214.914290422854,0.9992233818470996,8729.743714217257,11.57526949007386,0.07122725675545148,0.9995907688612563
64,2020-03-08,2020-05-26,0.2917676955412592,0.04800114348547265,28.520443690635812,9166.498052390316,9180.136032146142,0.9992423098137208,8725.841829628916,11.595962363962029,0.07127660045735006,0.9995999191667857
